"family_id","dataset","context","role","contrast","contrast_type","pathway","set_size","overlap_genes","coverage_fraction","eligible","camera_n_genes","camera_direction","camera_p_value","camera_fdr","score_effect","score_standardized_effect","score_t","score_p_value","score_fdr","score_direction"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFTeDA_summary_vs_VEH","PFTeDA_CONTEXT_SUMMARY","KRAS Signaling Dn",200,127,0.635,TRUE,127,"UP",0.281470406282878,0.945482717051347,0.00606087062399464,0.282145340987941,0.417863897137336,0.67962024796632,0.894237168376737,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFTeDA_summary_vs_VEH","PFTeDA_CONTEXT_SUMMARY","Pancreas Beta Cells",40,29,0.725,TRUE,29,"UP",0.2399497848409,0.945482717051347,0.0168295896522734,0.345449189026282,0.730689655613186,0.471931736225067,0.75813017354607,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","TNF-alpha Signaling via NF-kB",200,147,0.735,TRUE,147,"DOWN",0.822957853504246,0.914397615004718,-0.0560949060575809,-1.64325322169229,-2.01536189972018,0.0547573022474671,0.125982942407501,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Hypoxia",200,174,0.87,TRUE,174,"UP",0.637980586248177,0.82602284404936,-0.0368427697257683,-1.00296446992718,-1.26586862980798,0.217250489918091,0.293581743132556,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Cholesterol Homeostasis",74,59,0.797297297297297,TRUE,59,"DOWN",0.267335366664375,0.82602284404936,-0.0911228132345661,-1.42742230707727,-2.06858098214544,0.0493465831391345,0.125982942407501,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Mitotic Spindle",199,179,0.899497487437186,TRUE,179,"DOWN",0.393982328401351,0.82602284404936,-0.0880929758131847,-1.4989201751857,-2.14254346003957,0.0423323764236481,0.124506989481318,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Wnt-beta Catenin Signaling",42,35,0.833333333333333,TRUE,35,"DOWN",0.171372177136037,0.822026708702625,-0.131586721895487,-3.04538873718543,-4.05711405169379,0.000444775489394919,0.00837088030599098,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","TGF-beta Signaling",54,47,0.87037037037037,TRUE,47,"DOWN",0.769415664295702,0.894669377088025,-0.0757462993475602,-1.18945584574851,-1.72307241942847,0.0975357188377702,0.168165032478914,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","IL-6/JAK/STAT3 Signaling",87,64,0.735632183908046,TRUE,64,"UP",0.344671000147145,0.82602284404936,-0.0191866207984979,-0.690638705753552,-0.770555982746821,0.448204132526437,0.466879304715038,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","DNA Repair",150,137,0.913333333333333,TRUE,137,"DOWN",0.0161525885623772,0.40381471405943,-0.14693686402911,-2.88689523281583,-4.00936579435994,0.000502252818359459,0.00837088030599098,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","G2-M Checkpoint",200,174,0.87,TRUE,174,"DOWN",0.165398418023717,0.822026708702625,-0.0968111266044686,-1.81538855732605,-2.54675980237896,0.0175875812259526,0.0799435510270573,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Apoptosis",161,125,0.77639751552795,TRUE,125,"DOWN",0.94293199094934,0.943786231024136,-0.0499874580436593,-0.992078864704557,-1.37467934244461,0.181733022138876,0.267254444321877,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Notch Signaling",32,28,0.875,TRUE,28,"DOWN",0.561483074810412,0.82602284404936,-0.0917842908963127,-2.03232759429578,-2.74086124582272,0.0112919336941692,0.0627329649676067,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Adipogenesis",200,173,0.865,TRUE,173,"DOWN",0.582256417263305,0.82602284404936,-0.0795432007518092,-1.65908731067921,-2.27208587182851,0.032176248722476,0.114915174008843,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Estrogen Response Early",200,162,0.81,TRUE,162,"UP",0.383392768638676,0.82602284404936,-0.0284298929160931,-1.11375781726315,-1.18794879462603,0.246037071172581,0.323732988384975,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Estrogen Response Late",200,157,0.785,TRUE,157,"UP",0.316473057067066,0.82602284404936,-0.01796749518202,-0.749502068969147,-0.771411893519116,0.447705999996217,0.466879304715038,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Androgen Response",100,88,0.88,TRUE,88,"DOWN",0.364188303754993,0.82602284404936,-0.091978513281905,-1.62829738488386,-2.31058603765092,0.0296166501600652,0.114915174008843,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Myogenesis",200,168,0.84,TRUE,168,"DOWN",0.515064395331513,0.82602284404936,-0.0651215471437775,-1.32120767206984,-1.82143898964007,0.0808318263636964,0.149688567340179,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Protein Secretion",96,91,0.947916666666667,TRUE,91,"DOWN",0.860978616512016,0.935846322295669,-0.0645632471145667,-1.1720640709949,-1.65510350884678,0.110719357926668,0.184532263211113,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Interferon Alpha Response",97,69,0.711340206185567,TRUE,69,"DOWN",0.660818275239488,0.82602284404936,-0.057500282149457,-1.56608415800879,-1.97623685777143,0.0592808401468828,0.128871391623658,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Interferon Gamma Response",200,142,0.71,TRUE,142,"UP",0.533173413734343,0.82602284404936,-0.025927274264788,-0.806943059396661,-0.964617777127314,0.343991408511439,0.409513581561237,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Apical Junction",200,162,0.81,TRUE,162,"UP",0.600292948224122,0.82602284404936,-0.0404406498903965,-0.983407476663513,-1.29099460691846,0.208710900120161,0.293581743132556,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Apical Surface",44,30,0.681818181818182,TRUE,30,"DOWN",0.319830673927699,0.82602284404936,-0.106669534896109,-2.9462775411488,-3.69829022295033,0.00107283201338027,0.0107283201338027,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Hedgehog Signaling",36,26,0.722222222222222,TRUE,26,"UP",0.727042224463556,0.876823974144874,-0.0426633796659456,-0.640923853933191,-0.934641699814259,0.359137067681845,0.417601241490517,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Complement",200,149,0.745,TRUE,149,"DOWN",0.613022820484519,0.82602284404936,-0.0582459255618123,-1.35150163441755,-1.79916171046776,0.0843822546779337,0.150682597639167,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Unfolded Protein Response",113,100,0.884955752212389,TRUE,100,"DOWN",0.0105877398239435,0.40381471405943,-0.150691102795582,-2.68031086346801,-3.799995109185,0.000853951550450676,0.0106743943806334,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","PI3K/AKT/mTOR  Signaling",105,88,0.838095238095238,TRUE,88,"DOWN",0.0532208847522399,0.532208847522399,-0.111058743573986,-3.45826804926076,-4.13308802470374,0.00035279272161049,0.00837088030599098,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","mTORC1 Signaling",200,174,0.87,TRUE,174,"DOWN",0.422587409671359,0.82602284404936,-0.0682998597019464,-1.48424899819346,-2.01165114445201,0.0554324946593006,0.125982942407501,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","E2F Targets",200,179,0.895,TRUE,179,"DOWN",0.100025791309205,0.625161195682529,-0.109102629321067,-2.06624745899646,-2.89266585949094,0.00791996625093381,0.05657118750667,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Myc Targets V1",200,189,0.945,TRUE,189,"DOWN",0.029409460548691,0.490157675811517,-0.106822577581722,-1.51104052715268,-2.22176572178368,0.0358248377887152,0.119416125962384,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Myc Targets V2",58,53,0.913793103448276,TRUE,53,"DOWN",0.0481169499491283,0.532208847522399,-0.129809245503227,-2.27244908085607,-3.23144141828609,0.00351177057519585,0.0292647547932987,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Epithelial Mesenchymal Transition",200,165,0.825,TRUE,165,"UP",0.801034532091669,0.910266513740533,-0.0392303689821737,-1.1738141231725,-1.42706305019049,0.165954899690961,0.251446817713578,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Inflammatory Response",200,139,0.695,TRUE,139,"UP",0.0705673002084676,0.588060835070564,0.0159345347709233,0.553485892731081,0.628678039630696,0.535272229269428,0.546196152315743,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Xenobiotic Metabolism",200,151,0.755,TRUE,151,"UP",0.943786231024136,0.943786231024136,-0.0506112690714453,-1.49465668633532,-1.82703811283181,0.0796783957476949,0.149688567340179,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Fatty Acid Metabolism",158,135,0.854430379746835,TRUE,135,"DOWN",0.647184481883216,0.82602284404936,-0.0687432864715907,-1.32749008810514,-1.85068534659157,0.0763668659046955,0.149688567340179,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Oxidative Phosphorylation",200,184,0.92,TRUE,184,"DOWN",0.236036615160053,0.82602284404936,-0.084197995780511,-1.26032694543888,-1.83885624336907,0.0781464062670783,0.149688567340179,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Glycolysis",200,179,0.895,TRUE,179,"DOWN",0.412149755963287,0.82602284404936,-0.0744617220621516,-1.70425872610021,-2.27760955015448,0.031797044917373,0.114915174008843,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Reactive Oxygen Species Pathway",49,42,0.857142857142857,TRUE,42,"DOWN",0.487071299520282,0.82602284404936,-0.0680768046963046,-0.849596640477198,-1.26761238664556,0.21690807505756,0.293581743132556,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","p53 Pathway",200,158,0.79,TRUE,158,"DOWN",0.309733867030373,0.82602284404936,-0.08069109303718,-2.06885859340572,-2.66808338541262,0.013206898471593,0.0660344923579648,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","UV Response Up",158,128,0.810126582278481,TRUE,128,"DOWN",0.48124978141747,0.82602284404936,-0.0736691902741587,-1.46926895647669,-2.03362192100682,0.0530090809577298,0.125982942407501,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","UV Response Dn",144,135,0.9375,TRUE,135,"UP",0.655454374749729,0.82602284404936,-0.0369143581176079,-0.842195192497845,-1.12653652544527,0.270903359381497,0.347311999207048,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Angiogenesis",36,26,0.722222222222222,TRUE,26,"UP",0.574487654703778,0.82602284404936,-0.0320913478278488,-0.820506381792742,-1.05917808488628,0.299663279334112,0.365443023578185,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","heme Metabolism",200,161,0.805,TRUE,161,"UP",0.900204789334284,0.937713322223213,-0.0478652129231101,-1.24309843791095,-1.59597652921699,0.123081213080654,0.198518085613957,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Coagulation",138,100,0.72463768115942,TRUE,100,"UP",0.506557388359317,0.82602284404936,-0.0245378027243648,-0.652049811881164,-0.830317665692962,0.414232293647808,0.46025810405312,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","IL-2/STAT5 Signaling",199,153,0.768844221105528,TRUE,153,"UP",0.736532138281694,0.876823974144874,-0.0385713931842841,-1.23239245754636,-1.45610742156834,0.157829602937816,0.246608754590337,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Bile Acid Metabolism",112,90,0.803571428571429,TRUE,90,"DOWN",0.316536532533525,0.82602284404936,-0.0825593252180685,-1.53837322279614,-2.16097256076005,0.0407301687295552,0.124506989481318,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Peroxisome",104,87,0.836538461538462,TRUE,87,"DOWN",0.084719461992631,0.605139014233079,-0.115565492453502,-1.91143129131967,-2.74567117113996,0.0111669052214959,0.0627329649676067,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Allograft Rejection",200,121,0.605,TRUE,121,"DOWN",0.898913831512723,0.937713322223213,-0.0541262508996479,-1.79043851165434,-2.08197951796561,0.0477546300495156,0.125982942407501,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Spermatogenesis",135,99,0.733333333333333,TRUE,99,"UP",0.600659388358342,0.82602284404936,-0.020374681284257,-0.814405930983167,-0.858967702909941,0.39853418321635,0.452879753654943,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","KRAS Signaling Up",200,152,0.76,TRUE,152,"UP",0.37206991876567,0.82602284404936,-0.0246557070647972,-1.12799099664792,-1.09781468944455,0.282765192461985,0.353456490577481,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","KRAS Signaling Dn",200,127,0.635,TRUE,127,"UP",0.180845875914577,0.822026708702625,-0.00267394913497319,-0.124477544114641,-0.119824526292744,0.905581595829608,0.905581595829608,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_0p1_vs_VEH","PFOA_DOSE_RESPONSE","Pancreas Beta Cells",40,29,0.725,TRUE,29,"UP",0.657952397339439,0.82602284404936,-0.0275292544223042,-0.565073707153554,-0.77686691110434,0.444708689529409,0.466879304715038,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","TNF-alpha Signaling via NF-kB",200,147,0.735,TRUE,147,"DOWN",0.204718862587775,0.930540284489888,-0.0342081476078804,-1.00209899107547,-1.22902064009445,0.230527333906693,0.981947650618853,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Hypoxia",200,174,0.87,TRUE,174,"UP",0.613773873656643,0.944680060628163,0.000969786364660455,0.0264003296824341,0.0333205713299176,0.973684026417435,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Cholesterol Homeostasis",74,59,0.797297297297297,TRUE,59,"UP",0.906892858203037,0.944680060628163,-0.00153781722498905,-0.0240896273198505,-0.0349100225586685,0.972435696887729,0.981947650618853,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Mitotic Spindle",199,179,0.899497487437186,TRUE,179,"DOWN",0.852897574943149,0.944680060628163,-0.00816942628217979,-0.139004475226489,-0.198691787757044,0.844151198391573,0.981947650618853,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Wnt-beta Catenin Signaling",42,35,0.833333333333333,TRUE,35,"DOWN",0.890969209337736,0.944680060628163,-0.0184212883914079,-0.426334689272037,-0.56796967738466,0.5752487457134,0.981947650618853,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","TGF-beta Signaling",54,47,0.87037037037037,TRUE,47,"UP",0.793508741732532,0.944680060628163,0.00122017389550874,0.0191605792671553,0.0277564449269087,0.978082324056989,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","IL-6/JAK/STAT3 Signaling",87,64,0.735632183908046,TRUE,64,"UP",0.404588498456036,0.944680060628163,0.0218597999319924,0.786862058286198,0.877913823186834,0.388364668316838,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","DNA Repair",150,137,0.913333333333333,TRUE,137,"DOWN",0.764466018720145,0.944680060628163,-0.00291999148184139,-0.0573696025465789,-0.07967581208755,0.937145393594204,0.981947650618853,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","G2-M Checkpoint",200,174,0.87,TRUE,174,"UP",0.778757938277703,0.944680060628163,0.00447018100256836,0.0838242020919147,0.117594719594697,0.907352070896951,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Apoptosis",161,125,0.77639751552795,TRUE,125,"DOWN",0.664535773732278,0.944680060628163,-0.0171505842961643,-0.340380024579321,-0.471649386976232,0.641370086029477,0.981947650618853,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Notch Signaling",32,28,0.875,TRUE,28,"UP",0.126291720843128,0.839630610800341,0.0476216008823142,1.05445814978297,1.42207559755321,0.167670378599185,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Adipogenesis",200,173,0.865,TRUE,173,"UP",0.752001697762612,0.944680060628163,-0.00300706254411185,-0.0627203741137012,-0.085894259441475,0.932251878334967,0.981947650618853,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Estrogen Response Early",200,162,0.81,TRUE,162,"UP",0.15452744762909,0.839630610800341,0.0263386080342423,1.03183049899432,1.10056403514254,0.281589359465577,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Estrogen Response Late",200,157,0.785,TRUE,157,"UP",0.411613141817745,0.944680060628163,0.0166978690026822,0.696540460320251,0.71690208426955,0.480090941520409,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Androgen Response",100,88,0.88,TRUE,88,"UP",0.0669756906128853,0.839630610800341,0.0443968600287319,0.785958464671781,1.11529053077347,0.275597323749055,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Myogenesis",200,168,0.84,TRUE,168,"UP",0.0215912240201833,0.839630610800341,0.0319867609077877,0.648958075623222,0.894664454778796,0.379712899131218,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Protein Secretion",96,91,0.947916666666667,TRUE,91,"UP",0.952886852607767,0.97233352306915,-0.0037552867464891,-0.0681724799874596,-0.0962682106092152,0.924094399871651,0.981947650618853,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Interferon Alpha Response",97,69,0.711340206185567,TRUE,69,"UP",0.338716808618504,0.944680060628163,0.0240708882083961,0.655597421146317,0.827296400965178,0.415910077327792,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Interferon Gamma Response",200,142,0.71,TRUE,142,"DOWN",0.609984758583953,0.944680060628163,-0.0223946090028358,-0.696994759965296,-0.833185846507936,0.412643457800358,0.981947650618853,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Apical Junction",200,162,0.81,TRUE,162,"UP",0.411054233251088,0.944680060628163,0.00497641051025735,0.121012874817724,0.158862905219539,0.875074403744494,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Apical Surface",44,30,0.681818181818182,TRUE,30,"DOWN",0.985730088493188,0.985730088493188,-0.0199807418880324,-0.551880264009182,-0.692743082115944,0.494867418382121,0.981947650618853,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Hedgehog Signaling",36,26,0.722222222222222,TRUE,26,"DOWN",0.506134557965514,0.944680060628163,-0.0284658677081311,-0.427637326904288,-0.623611799855889,0.53867285869911,0.981947650618853,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Complement",200,149,0.745,TRUE,149,"UP",0.824317970777853,0.944680060628163,0.0095810255112678,0.222312058963387,0.295948842440397,0.769774896814481,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Unfolded Protein Response",113,100,0.884955752212389,TRUE,100,"UP",0.756754440746799,0.944680060628163,0.00453263845150031,0.0806210841671888,0.114300072319266,0.90993587312143,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","PI3K/AKT/mTOR  Signaling",105,88,0.838095238095238,TRUE,88,"UP",0.131785744483584,0.839630610800341,0.041849444726019,1.30315356466175,1.55744098367528,0.131958209381785,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","mTORC1 Signaling",200,174,0.87,TRUE,174,"UP",0.634259759385042,0.944680060628163,0.00659496954049288,0.143317672632262,0.194243122630903,0.847594693457664,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","E2F Targets",200,179,0.895,TRUE,179,"UP",0.547647417336599,0.944680060628163,0.00983811295111377,0.186319761613974,0.260840399838168,0.796405870832066,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Myc Targets V1",200,189,0.945,TRUE,189,"UP",0.278817838760698,0.944680060628163,0.0195307888763006,0.276269438422565,0.406214100306298,0.688128257444259,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Myc Targets V2",58,53,0.913793103448276,TRUE,53,"DOWN",0.165281503155426,0.839630610800341,-0.0381639654947976,-0.668100858103513,-0.950044954870835,0.351411457730756,0.981947650618853,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Epithelial Mesenchymal Transition",200,165,0.825,TRUE,165,"UP",0.425580649164863,0.944680060628163,0.00447337982539299,0.133848254645457,0.162725847956891,0.872044799327944,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Inflammatory Response",200,139,0.695,TRUE,139,"DOWN",0.605041783715598,0.944680060628163,-0.0172587554751894,-0.599482684555287,-0.680923586072098,0.502189608032184,0.981947650618853,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Xenobiotic Metabolism",200,151,0.755,TRUE,151,"UP",0.892794216274638,0.944680060628163,-0.00141435556122789,-0.0417688794458132,-0.0510574337073265,0.959686235900215,0.981947650618853,"DOWN"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Fatty Acid Metabolism",158,135,0.854430379746835,TRUE,135,"UP",0.154302869346781,0.839630610800341,0.0325760341859652,0.62907033851974,0.877001845743102,0.389044446303015,0.981947650618853,"UP"
"FAMILY_2","GSE244109","iPSC-CM","PRIMARY","PFOA_1_vs_VEH","PFOA_DOSE_RESPONSE","Oxidative Phosphorylation",200,184,0.92,TRUE,184,"UP",0.23687776285733,0.944680060628163,0.00104673892074549,0.0156682264752971,0.0228604301295705,0.981947650618853,0.981947650618853,"UP"
