family_id,dataset,context,role,contrast,contrast_type,pathway,set_size,overlap_genes,coverage_fraction,eligible,camera_n_genes,camera_direction,camera_p_value,camera_fdr,score_effect,score_standardized_effect,score_t,score_p_value,score_fdr,score_direction,strong,weak,evidence_direction,evidence_class
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Pancreas Beta Cells,40,15,0.375,True,15.0,DOWN,0.0127798435817002,0.116279128305325,-0.0360136247280507,-1.78955782049644,-4.68010982953417,4.30023749806256e-05,0.0002687648436289,DOWN,False,True,DOWN,WEAK
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,TNF-alpha Signaling via NF-kB,200,147,0.735,True,147.0,UP,0.411822019437029,0.945482717051347,-0.003387242847796,-0.0992264380758821,-0.187233351374708,0.852991596678235,0.969308632588904,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Hypoxia,200,174,0.87,True,174.0,UP,0.697225006514145,0.945482717051347,-0.0108432591488627,-0.295184204267786,-0.573196408809542,0.571641137622308,0.793946024475427,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Cholesterol Homeostasis,74,59,0.797297297297297,True,59.0,UP,0.539839550005509,0.945482717051347,0.0054719130945603,0.085716524065796,0.191113716121194,0.850018872574434,0.969308632588904,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Mitotic Spindle,199,179,0.899497487437186,True,179.0,UP,0.960243679636087,0.989500274611628,-0.0182818597581868,-0.31106961909851,-0.684094328516211,0.500365914540406,0.75813017354607,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Wnt-beta Catenin Signaling,42,35,0.833333333333333,True,35.0,DOWN,0.405748637385128,0.945482717051347,-0.0375286683952023,-0.868547999418137,-1.78022772842268,0.0875044271149677,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,TGF-beta Signaling,54,47,0.87037037037037,True,47.0,UP,0.796986231884767,0.971934429127765,-0.0083817241442391,-0.131619509688137,-0.293347730138146,0.77173851578398,0.941144531443879,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,IL-6/JAK/STAT3 Signaling,87,64,0.735632183908046,True,64.0,UP,0.380906146781822,0.945482717051347,0.0054078631014422,0.194660623801189,0.334147834601415,0.741059854900067,0.933900727136069,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,DNA Repair,150,137,0.913333333333333,True,137.0,DOWN,0.678298279930257,0.945482717051347,-0.0269243488568629,-0.5289875680629,-1.1303095079117,0.269341665224083,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,G2-M Checkpoint,200,174,0.87,True,174.0,DOWN,0.699657210617997,0.945482717051347,-0.0169289193936179,-0.317448702778039,-0.685171369139474,0.499697923723732,0.75813017354607,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Apoptosis,161,125,0.77639751552795,True,125.0,DOWN,0.874725124292437,0.989500274611628,-0.015404959713666,-0.305735389269145,-0.651790728381826,0.520632878012713,0.759068549327031,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Notch Signaling,32,28,0.875,True,28.0,UP,0.0752166035221829,0.945482717051347,0.0275928088517965,0.610971946136022,1.26771568358955,0.216871785240509,0.718351222328198,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Adipogenesis,200,173,0.865,True,173.0,DOWN,0.592889313221744,0.945482717051347,-0.0311775697338427,-0.650292040480381,-1.37015971833066,0.183121239039402,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Estrogen Response Early,200,162,0.81,True,162.0,UP,0.659197355147246,0.945482717051347,-0.0098740333965215,-0.386821080042415,-0.634781624960303,0.531347984528921,0.759068549327031,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Estrogen Response Late,200,157,0.785,True,157.0,UP,0.32135887759295,0.945482717051347,0.000923325731258,0.0385159165982609,0.0609903309099786,0.951852735887329,0.971278301925846,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Androgen Response,100,88,0.88,True,88.0,UP,0.989500274611628,0.989500274611628,-0.0187577587249407,-0.332068962503139,-0.724976555063132,0.475366471678735,0.75813017354607,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Myogenesis,200,168,0.84,True,168.0,DOWN,0.987945385666231,0.989500274611628,-0.0193769658428219,-0.393126346897883,-0.833840432984277,0.412465046399577,0.73654472571353,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Protein Secretion,96,91,0.947916666666667,True,91.0,DOWN,0.66179963849701,0.945482717051347,-0.0267364600209175,-0.485366606801887,-1.05451061910317,0.301986280351374,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Interferon Alpha Response,97,69,0.711340206185567,True,69.0,DOWN,0.321164939543976,0.945482717051347,-0.0349204189686645,-0.951096462373993,-1.84652725534799,0.0767086137077045,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Interferon Gamma Response,200,142,0.71,True,142.0,DOWN,0.940570119763053,0.989500274611628,-0.0185902787524017,-0.578591342009026,-1.06412233576999,0.297461783106222,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Apical Junction,200,162,0.81,True,162.0,UP,0.51171824012839,0.945482717051347,-0.0015318779518693,-0.0372511380328255,-0.0752380835795506,0.940634029311678,0.971278301925846,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Apical Surface,44,30,0.681818181818182,True,30.0,DOWN,0.619329656173522,0.945482717051347,-0.0329998811733516,-0.911476822846558,-1.76027378634303,0.0906144499057333,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Hedgehog Signaling,36,26,0.722222222222222,True,26.0,DOWN,0.55771128106708,0.945482717051347,-0.0272352039749788,-0.409149299258007,-0.917968518381636,0.367626509471294,0.735253018942588,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Complement,200,149,0.745,True,149.0,UP,0.948621478151161,0.989500274611628,-0.0105184766188466,-0.244064081819212,-0.49987883915044,0.621641508814132,0.84005609299207,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Unfolded Protein Response,113,100,0.884955752212389,True,100.0,DOWN,0.269972052763907,0.945482717051347,-0.03661252104611,-0.651219189974082,-1.42047082583576,0.168131911052743,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,PI3K/AKT/mTOR  Signaling,105,88,0.838095238095238,True,88.0,DOWN,0.726576724293045,0.956022005648744,-0.0199243790047248,-0.620427001927125,-1.14081165866612,0.264778301342774,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,mTORC1 Signaling,200,174,0.87,True,174.0,DOWN,0.787164615493836,0.971934429127765,-0.0193612093747186,-0.420745456046976,-0.877349425812403,0.388859392403475,0.73654472571353,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,E2F Targets,200,179,0.895,True,179.0,DOWN,0.612961477983107,0.945482717051347,-0.0241021074663401,-0.456459377914998,-0.983162553918266,0.335182610478873,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Myc Targets V1,200,189,0.945,True,189.0,DOWN,0.175846327118897,0.945482717051347,-0.0319222793932621,-0.4515511512106,-1.02149527217121,0.317048016394238,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Myc Targets V2,58,53,0.913793103448276,True,53.0,DOWN,0.260870860217122,0.945482717051347,-0.0348947126940443,-0.610869106286782,-1.33646486553433,0.193735167017604,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Epithelial Mesenchymal Transition,200,165,0.825,True,165.0,UP,0.233696035248094,0.945482717051347,0.0016242590124409,0.0485995471865107,0.0909040664932289,0.928294543624635,0.971278301925846,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Inflammatory Response,200,139,0.695,True,139.0,UP,0.174227367531501,0.945482717051347,0.0122336709099928,0.424936426594102,0.742596594620877,0.464659052106766,0.75813017354607,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Xenobiotic Metabolism,200,151,0.755,True,151.0,DOWN,0.904653238225246,0.989500274611628,-0.0205666521705562,-0.607376276988046,-1.14227649568873,0.264180580944737,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Fatty Acid Metabolism,158,135,0.854430379746835,True,135.0,DOWN,0.571360793234889,0.945482717051347,-0.0232591146883993,-0.449152867017944,-0.963391328906131,0.344808586717535,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Oxidative Phosphorylation,200,184,0.92,True,184.0,DOWN,0.302158327366683,0.945482717051347,-0.0336701173248625,-0.503994848419362,-1.13135242515636,0.268911146193626,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Glycolysis,200,179,0.895,True,179.0,UP,0.962373161635576,0.989500274611628,-0.0182100897055605,-0.416787356299188,-0.856969848702826,0.399805686509409,0.73654472571353,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Reactive Oxygen Species Pathway,49,42,0.857142857142857,True,42.0,DOWN,0.219580999277446,0.945482717051347,-0.0359432532974905,-0.448570807422555,-1.02970293867589,0.313255565056564,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,p53 Pathway,200,158,0.79,True,158.0,DOWN,0.457656684932907,0.945482717051347,-0.0264505542228236,-0.678172203950912,-1.34559955220545,0.190530864957127,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,UV Response Up,158,128,0.810126582278481,True,128.0,DOWN,0.30237808321932,0.945482717051347,-0.0304237899768379,-0.60677645546234,-1.29212607389689,0.20842558325163,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,UV Response Dn,144,135,0.9375,True,135.0,UP,0.664431400862762,0.945482717051347,-0.0069456349381003,-0.158463553262301,-0.326113792408863,0.747120581708855,0.933900727136069,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Angiogenesis,36,26,0.722222222222222,True,26.0,UP,0.0267528185132848,0.945482717051347,0.0507136466335263,1.29663830045432,2.57521282438493,0.0163330030171545,0.718351222328198,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,heme Metabolism,200,161,0.805,True,161.0,UP,0.539206434059068,0.945482717051347,-0.0037413924747661,-0.0971669999351041,-0.191931841896648,0.849348782432684,0.969308632588904,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Coagulation,138,100,0.72463768115942,True,100.0,UP,0.463935856918386,0.945482717051347,-0.0015570313561309,-0.0413754244527434,-0.081061236420405,0.93603986251949,0.971278301925846,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,IL-2/STAT5 Signaling,199,153,0.768844221105528,True,153.0,UP,0.326781577889929,0.945482717051347,0.0001984150706705,0.0063395489862057,0.0115241792120763,0.990896873376553,0.990896873376553,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Bile Acid Metabolism,112,90,0.803571428571429,True,90.0,DOWN,0.313595008727586,0.945482717051347,-0.0298694810920365,-0.556574436254572,-1.2028682264693,0.240577138052763,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Peroxisome,104,87,0.836538461538462,True,87.0,DOWN,0.263430567075207,0.945482717051347,-0.0326166283993884,-0.539472837577544,-1.19224819291371,0.244637820423625,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Allograft Rejection,200,121,0.605,True,121.0,UP,0.561502803594895,0.945482717051347,0.0022558674535232,0.0746216835425028,0.133502482786773,0.894866746420015,0.971278301925846,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Spermatogenesis,135,99,0.733333333333333,True,99.0,DOWN,0.766407647736213,0.971934429127765,-0.0207258411446194,-0.828442306277209,-1.34432858577937,0.190935728679693,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,KRAS Signaling Up,200,152,0.76,True,152.0,UP,0.864889577663382,0.989500274611628,-0.0199759356292485,-0.913892896285355,-1.36844064053512,0.18336869991326,0.718351222328198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,KRAS Signaling Dn,200,127,0.635,True,127.0,UP,0.281470406282878,0.945482717051347,0.0060608706239946,0.282145340987941,0.417863897137336,0.67962024796632,0.894237168376737,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244109,iPSC-CM,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Pancreas Beta Cells,40,29,0.725,True,29.0,UP,0.2399497848409,0.945482717051347,0.0168295896522734,0.345449189026282,0.730689655613186,0.471931736225067,0.75813017354607,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,TNF-alpha Signaling via NF-kB,200,80,0.4,True,80.0,UP,2.26483767915111e-05,0.0004587397056345,0.0175476988636364,0.944358992061967,3.32162225935964,0.0015609663431464,0.0163524345489538,UP,True,False,UP,STRONG
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Hypoxia,200,76,0.38,True,76.0,UP,0.11690250232397,0.385341175146664,0.0085790986085904,0.838624825453994,2.8450611187307,0.0061455467259359,0.0327977846741569,UP,False,True,UP,WEAK
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Cholesterol Homeostasis,74,30,0.405405405405405,True,30.0,DOWN,0.0050414610327524,0.0494063181209735,-0.0057296296296296,-0.43243179124775,-1.49759876267787,0.139718210821089,0.273847693209334,DOWN,False,True,DOWN,WEAK
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Mitotic Spindle,199,49,0.246231155778894,True,49.0,UP,0.330305021842928,0.578033788225124,0.0023473351689398,0.153728519778148,0.536526371687142,0.593668773570299,0.717002070924553,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Wnt-beta Catenin Signaling,42,13,0.30952380952381,True,13.0,UP,0.714109010306182,0.795257761477339,0.0038890208453507,0.214146908693948,0.752650314409963,0.454736563937594,0.636631189512631,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,TGF-beta Signaling,54,18,0.333333333333333,True,18.0,UP,0.153045078225879,0.394418635341846,0.0152330779054917,0.958405477914556,3.35106323281958,0.0014287008086828,0.0163524345489538,UP,False,True,UP,WEAK
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,IL-6/JAK/STAT3 Signaling,87,29,0.333333333333333,True,29.0,UP,0.793631591306317,0.845390173348034,-0.0046825931769788,-0.26608251377999,-0.934153209874012,0.354139094784236,0.510438059601349,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,DNA Repair,150,46,0.306666666666667,True,46.0,DOWN,0.464737470457689,0.669768707424316,-0.006009400179051,-0.501355168609852,-1.7244457859531,0.0900106274707472,0.229784957186182,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,G2-M Checkpoint,200,83,0.415,True,83.0,UP,0.431314110252383,0.646214557645321,0.0021000433230419,0.132016360878163,0.461611922684762,0.646104759817199,0.743628551320987,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Apoptosis,161,89,0.552795031055901,True,89.0,UP,0.431433509544296,0.646214557645321,0.0030857594141508,0.325400379562173,1.09500044515794,0.27809108445397,0.446725501552099,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Notch Signaling,32,12,0.375,True,12.0,UP,0.181459253744666,0.404159246976757,0.0162567362335881,0.796557575393782,2.80336292229574,0.006900987881455,0.0327977846741569,UP,False,True,UP,WEAK
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Adipogenesis,200,63,0.315,True,63.0,DOWN,0.039385248935043,0.214430799757457,-0.0013605544458047,-0.122421681158417,-0.418527941705401,0.677123416440073,0.754069259217354,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Estrogen Response Early,200,59,0.295,True,59.0,UP,0.141553901074285,0.385341175146664,0.0095884049786705,0.703069304774065,2.4391266273098,0.0178375916160598,0.0672339991682256,UP,False,True,UP,WEAK
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Estrogen Response Late,200,62,0.31,True,62.0,UP,0.555952002304771,0.718721424644277,0.005041255805385,0.378194485601446,1.31025126613908,0.195331272816506,0.341829727428886,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Androgen Response,100,35,0.35,True,35.0,DOWN,0.617277466268943,0.744231370958951,0.0086208505673984,0.637501488230231,2.21054390330052,0.0310687846698868,0.0967693616017644,UP,False,True,UP,WEAK
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Myogenesis,200,40,0.2,True,40.0,UP,0.135756592644149,0.385341175146664,0.0214551711309524,0.887831580737577,3.13575223475563,0.0027101835561915,0.0189712848933411,UP,False,True,UP,WEAK
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Protein Secretion,96,28,0.291666666666667,True,28.0,DOWN,0.277886217078679,0.504312023587232,-0.0063044225238941,-0.633374845067606,-2.14272186987483,0.0363893311785076,0.104886895749816,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Interferon Alpha Response,97,38,0.391752577319588,True,38.0,UP,0.550915920169552,0.718721424644277,0.0004995148442023,0.0298761919821718,0.104684107773422,0.916991510385673,0.945252417320946,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Interferon Gamma Response,200,88,0.44,True,88.0,UP,0.754322455186265,0.82137334009171,-0.0008490153588807,-0.0768872046021195,-0.262710927490655,0.793714278740324,0.864266659072797,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Apical Junction,200,51,0.255,True,51.0,UP,0.104646398165165,0.385341175146664,0.008611191747523,0.816677221816738,2.77877415648418,0.007362767988076,0.0327977846741569,UP,False,True,UP,WEAK
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Apical Surface,44,10,0.227272727272727,True,10.0,DOWN,0.176913336990964,0.404159246976757,-0.0115784875183553,-0.406497700540504,-1.43931308596975,0.155531931719329,0.282261653861004,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Hedgehog Signaling,36,10,0.277777777777778,True,10.0,UP,0.127664601186078,0.385341175146664,0.0208276064610866,0.674031493088399,2.38890092537393,0.020232246109947,0.0708128613848146,UP,False,True,UP,WEAK
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Complement,200,73,0.365,True,73.0,UP,0.622724208353408,0.744231370958951,0.0036498645861135,0.464706253940419,1.52433046730567,0.132918709136472,0.271375697820297,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Unfolded Protein Response,113,52,0.460176991150442,True,52.0,UP,0.0826392434711963,0.337443577507385,0.0043464732081203,0.427938058163625,1.45074449873223,0.152295534463481,0.282261653861004,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,PI3K/AKT/mTOR  Signaling,105,43,0.40952380952381,True,43.0,DOWN,0.933558394625112,0.953007527846468,-0.0025437064451629,-0.278857082567864,-0.934070261661645,0.354181510743793,0.510438059601349,DOWN,False,False,,NO_EVIDENCE
